file,positive_slices
train/2022/TOR_220101_220720_KHTX_999637_O7.nc,2 3
train/2022/TOR_220101_221300_KHTX_1004580_O7.nc,2 3
train/2022/TOR_220101_221300_KHTX_999637_O7.nc,1 2 3
train/2022/TOR_220101_221839_KHTX_1004580_O7.nc,1 2 3
train/2022/TOR_220101_222418_KHTX_1004580_O7.nc,0 1 2 3
train/2022/TOR_220102_000233_KGWX_999638_C6.nc,3
train/2022/TOR_220102_001725_KHTX_999642_W6.nc,2 3
train/2022/TOR_220102_002319_KHTX_999642_M8.nc,1 2 3
train/2022/TOR_220102_012132_KHTX_999643_R7.nc,3
train/2022/TOR_220102_012701_KHTX_999644_R7.nc,2 3
train/2022/TOR_220102_013307_KHTX_999644_R7.nc,1 2 3
train/2022/TOR_220102_190422_KEVX_1004097_L3.nc,2 3
train/2022/TOR_220102_222942_KJGX_1006016_Y4.nc,2 3
train/2022/TOR_220103_000015_KJGX_1006019_Z4.nc,3
train/2022/TOR_220103_122344_KRAX_1004605_S5.nc,2 3
train/2022/TOR_220103_123440_KRAX_1004222_L3.nc,3
train/2022/TOR_220108_215306_KHGX_1004035_J1.nc,3
train/2022/TOR_220108_215830_KHGX_1004035_J1.nc,2 3
train/2022/TOR_220109_033848_KHGX_1004017_J8.nc,3
train/2022/TOR_220109_034414_KHGX_1004017_J8.nc,2 3
train/2022/TOR_220109_055501_KHGX_1004018_F1.nc,3
train/2022/TOR_220109_071749_KHGX_1001212_E9.nc,3
train/2022/TOR_220109_072329_KHGX_1001212_E9.nc,2 3
train/2022/TOR_220109_072329_KHGX_1001224_E9.nc,3
train/2022/TOR_220109_072910_KHGX_1001224_E9.nc,2 3
train/2022/TOR_220109_223913_KEOX_1000855_C7.nc,2 3
train/2022/TOR_220109_224604_KEOX_1001338_R1.nc,3
train/2022/TOR_220109_225241_KEOX_1001338_R1.nc,2 3
train/2022/TOR_220109_231954_KEOX_1001339_R1.nc,3
train/2022/TOR_220116_052120_KTLH_1004118_W4.nc,3
train/2022/TOR_220116_052731_KTLH_1004118_W4.nc,2 3
train/2022/TOR_220116_140709_KAMX_995676_E3.nc,3
train/2022/TOR_220116_141243_KAMX_995676_E3.nc,2 3
train/2022/TOR_220116_142016_KAMX_995676_E3.nc,0 1 2 3
train/2022/TOR_220116_142639_KAMX_995676_E3.nc,0 1 2 3
train/2022/TOR_220116_143300_KAMX_995676_E3.nc,0 1 2 3
train/2022/TOR_220116_155350_KAMX_995677_L1.nc,3
train/2022/TOR_220116_160052_KAMX_995677_M4.nc,1 2 3
train/2022/TOR_220203_230346_KMXX_1007279_G3.nc,2 3
train/2022/TOR_220203_233148_KMXX_1007280_F5.nc,3
train/2022/TOR_220217_221238_KGWX_1008691_W6.nc,3
train/2022/TOR_220217_221238_KGWX_1008692_L8.nc,3
train/2022/TOR_220217_221904_KGWX_1008692_W6.nc,2 3
train/2022/TOR_220222_112249_KNQA_1010700_A4.nc,3
train/2022/TOR_220222_112849_KNQA_1010700_N4.nc,2 3
train/2022/TOR_220222_122555_KPAH_1001951_H1.nc,3
train/2022/TOR_220222_123100_KPAH_1001951_H1.nc,2 3
train/2022/TOR_220305_220420_KDMX_1007061_F8.nc,2 3
train/2022/TOR_220305_222333_KDMX_1007076_F8.nc,3
train/2022/TOR_220305_222943_KDMX_1007076_F8.nc,2 3
train/2022/TOR_220305_223552_KDMX_1007076_F8.nc,1 2 3
train/2022/TOR_220305_224202_KDMX_1007076_F8.nc,0 1 2 3
train/2022/TOR_220305_224856_KDMX_1007076_F8.nc,0 1 2 3
train/2022/TOR_220305_225550_KDMX_1007076_F8.nc,0 1 2 3
train/2022/TOR_220305_230243_KDMX_1007094_F8.nc,2 3
train/2022/TOR_220305_230936_KDMX_1007094_F8.nc,1 2 3
train/2022/TOR_220305_230936_KDMX_1007104_F7.nc,2 3
train/2022/TOR_220305_231630_KDMX_1007094_F8.nc,0 1 2 3
train/2022/TOR_220305_231630_KDMX_1007096_F8.nc,3
train/2022/TOR_220305_231630_KDMX_1007104_F7.nc,1 2 3
train/2022/TOR_220305_232324_KDMX_1007096_F8.nc,1 2 3
train/2022/TOR_220305_232324_KDMX_1007107_F7.nc,2 3
train/2022/TOR_220305_233003_KDMX_1007096_F8.nc,0 1 2 3
train/2022/TOR_220305_233003_KDMX_1007103_F8.nc,3
train/2022/TOR_220305_233003_KDMX_1007107_F7.nc,1 2 3
train/2022/TOR_220305_233003_KDMX_1007112_F7.nc,3
train/2022/TOR_220305_233656_KDMX_1007103_F8.nc,2 3
train/2022/TOR_220305_233656_KDMX_1007112_F7.nc,2 3
train/2022/TOR_220305_233656_KDMX_1007150_R9.nc,3
train/2022/TOR_220305_234350_KDMX_1007103_F8.nc,1 2 3
train/2022/TOR_220305_234350_KDMX_1007112_F7.nc,1 2 3
train/2022/TOR_220305_234350_KDMX_1007150_R9.nc,2 3
train/2022/TOR_220305_234350_KDMX_1007152_F7.nc,2 3
train/2022/TOR_220305_235045_KDMX_1007103_F8.nc,0 1 2 3
train/2022/TOR_220305_235045_KDMX_1007112_F7.nc,0 1 2 3
train/2022/TOR_220305_235045_KDMX_1007150_R9.nc,0 1 2 3
train/2022/TOR_220305_235739_KDMX_1007103_F8.nc,0 1 2 3
train/2022/TOR_220306_000418_KDMX_1007153_F8.nc,3
train/2022/TOR_220306_001047_KDMX_1007153_F8.nc,2 3
train/2022/TOR_220306_001727_KDMX_1007153_F8.nc,0 1 2 3
train/2022/TOR_220306_002358_KDMX_1007154_F8.nc,2 3
train/2022/TOR_220306_002358_KDMX_1007156_F8.nc,3
train/2022/TOR_220306_003020_KDMX_1007158_F8.nc,3
train/2022/TOR_220306_003632_KDMX_1007158_F8.nc,2 3
train/2022/TOR_220306_004326_KDMX_1007158_F8.nc,1 2 3
train/2022/TOR_220306_010940_KDMX_1016849_F8.nc,3
train/2022/TOR_220306_011554_KDMX_1016849_F8.nc,2 3
train/2022/TOR_220306_012207_KDMX_1016849_F8.nc,0 1 2 3
train/2022/TOR_220306_023748_KDVN_1016859_Z7.nc,3
train/2022/TOR_220306_023748_KDVN_1031795_Z7.nc,3
train/2022/TOR_220306_031355_KDVN_1016860_Z8.nc,3
train/2022/TOR_220306_031932_KDVN_1016860_Z8.nc,2 3
train/2022/TOR_220306_034849_KMKX_1001872_J1.nc,3
train/2022/TOR_220306_035459_KMKX_1001872_P0.nc,2 3
train/2022/TOR_220306_040916_KILX_1015350_R5.nc,3
train/2022/TOR_220306_041358_KILX_1015350_R5.nc,2 3
train/2022/TOR_220306_041839_KILX_1015350_R5.nc,1 2 3
train/2022/TOR_220306_045817_KILX_1014512_R6.nc,3
train/2022/TOR_220306_070354_KIWX_1015598_M4.nc,3
train/2022/TOR_220306_092034_KILN_1001372_B5.nc,3
train/2022/TOR_220306_092517_KILN_1001372_B5.nc,2 3
train/2022/TOR_220306_092517_KILN_1001525_B5.nc,2 3
train/2022/TOR_220306_215607_KNQA_1012652_U8.nc,2 3
train/2022/TOR_220306_231843_KSRX_1012842_G2.nc,3
train/2022/TOR_220306_232431_KSRX_1012842_G2.nc,2 3
train/2022/TOR_220306_232659_KNQA_1012653_U8.nc,3
train/2022/TOR_220306_233005_KSRX_1012842_G2.nc,0 1 2 3
train/2022/TOR_220306_233135_KNQA_1012653_U8.nc,2 3
train/2022/TOR_220306_233542_KSRX_1012842_G2.nc,0 1 2 3
train/2022/TOR_220306_233701_KNQA_1007079_E1.nc,2 3
train/2022/TOR_220306_233701_KNQA_1012653_U8.nc,1 2 3
train/2022/TOR_220307_002740_KLZK_1012854_W6.nc,2 3
train/2022/TOR_220307_002740_KLZK_1012855_W6.nc,3
train/2022/TOR_220307_011744_KLZK_1012890_W6.nc,3
train/2022/TOR_220307_012245_KLZK_1012890_W6.nc,2 3
train/2022/TOR_220307_012747_KLZK_1012890_W6.nc,1 2 3
train/2022/TOR_220307_012747_KLZK_1012891_W6.nc,3
train/2022/TOR_220307_021546_KNQA_1012837_B0.nc,3
train/2022/TOR_220307_022040_KNQA_1012837_B0.nc,2 3
train/2022/TOR_220307_071821_KLZK_1012892_A9.nc,3
train/2022/TOR_220307_072429_KLZK_1012892_A9.nc,2 3
train/2022/TOR_220307_073037_KLZK_1012892_A9.nc,1 2 3
train/2022/TOR_220307_080009_KLZK_1012897_A9.nc,3
train/2022/TOR_220307_080607_KLZK_1012897_A9.nc,2 3
train/2022/TOR_220307_081150_KLZK_1012897_K7.nc,1 2 3
train/2022/TOR_220307_090651_KIND_1001744_W9.nc,3
train/2022/TOR_220309_064144_KMOB_1010954_S9.nc,3
train/2022/TOR_220309_081057_KMOB_1010955_I8.nc,3
train/2022/TOR_220311_212447_KMLB_1002340_U9.nc,3
train/2022/TOR_220312_124441_KTBW_1007352_Z8.nc,3
train/2022/TOR_220312_125134_KTBW_1007352_Z8.nc,2 3
train/2022/TOR_220312_125814_KTBW_1007352_Z8.nc,0 1 2 3
train/2022/TOR_220312_130453_KTBW_1006837_Y9.nc,3
train/2022/TOR_220312_130453_KTBW_1007352_Z8.nc,0 1 2 3
train/2022/TOR_220312_131134_KTBW_1006837_T1.nc,2 3
train/2022/TOR_220312_131134_KTBW_1007352_Z8.nc,0 1 2 3
train/2022/TOR_220312_131814_KTBW_1007352_Z8.nc,0 1 2 3
train/2022/TOR_220312_164414_KMLB_1007552_G2.nc,3
train/2022/TOR_220312_171118_KTBW_1007550_T9.nc,2 3
train/2022/TOR_220315_045150_KHGX_1002652_G8.nc,3
train/2022/TOR_220316_182429_KTBW_1007561_L0.nc,2 3
train/2022/TOR_220321_201239_KDYX_1013685_Q3.nc,3
train/2022/TOR_220321_201803_KDYX_1013685_Q3.nc,2 3
train/2022/TOR_220321_202319_KDYX_1013685_Q3.nc,1 2 3
train/2022/TOR_220321_203307_KDYX_1013705_Q3.nc,3
train/2022/TOR_220321_203755_KDYX_1013705_Q3.nc,2 3
train/2022/TOR_220321_204245_KDYX_1013705_Q3.nc,1 2 3
train/2022/TOR_220321_204718_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_205205_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_205646_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_210128_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_210617_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_211121_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_211653_KDYX_1013705_Q3.nc,0 1 2 3
train/2022/TOR_220321_221713_KFDR_1014852_J0.nc,3
train/2022/TOR_220321_222203_KFDR_1014852_J0.nc,2 3
train/2022/TOR_220321_222641_KFDR_1014852_J0.nc,1 2 3
train/2022/TOR_220321_223118_KFDR_1014852_J0.nc,0 1 2 3
train/2022/TOR_220321_232744_KTLX_1014857_C0.nc,3
train/2022/TOR_220321_233316_KTLX_1014857_C0.nc,2 3
train/2022/TOR_220321_233316_KTLX_1019323_N3.nc,3
train/2022/TOR_220321_233904_KTLX_1014857_C0.nc,1 2 3
train/2022/TOR_220321_234512_KTLX_1014858_C0.nc,2 3
train/2022/TOR_220321_235121_KTLX_1014858_C0.nc,1 2 3
train/2022/TOR_220322_032029_KSHV_1009234_C7.nc,3
train/2022/TOR_220322_032740_KSHV_1009234_C7.nc,1 2 3
train/2022/TOR_220322_033450_KSHV_1009234_C7.nc,0 1 2 3
train/2022/TOR_220322_034201_KSHV_1009234_C7.nc,0 1 2 3
train/2022/TOR_220322_034201_KSHV_1009238_C7.nc,3
train/2022/TOR_220322_034911_KSHV_1009238_C7.nc,2 3
train/2022/TOR_220322_034911_KSHV_1009239_C7.nc,3
train/2022/TOR_220322_034911_KSHV_1009240_C7.nc,3
train/2022/TOR_220322_035622_KSHV_1009240_M9.nc,1 2 3
train/2022/TOR_220322_040332_KSHV_1009240_M9.nc,0 1 2 3
train/2022/TOR_220322_041755_KSHV_1009248_B2.nc,2 3
train/2022/TOR_220322_041755_KSHV_1009273_B2.nc,3
train/2022/TOR_220322_042506_KSHV_1009273_B2.nc,2 3
train/2022/TOR_220322_043217_KSHV_1009226_Q5.nc,2 3
train/2022/TOR_220322_043217_KSHV_1009273_B2.nc,0 1 2 3
train/2022/TOR_220322_043927_KSHV_1009331_B2.nc,2 3
train/2022/TOR_220322_044638_KSHV_1009331_Z9.nc,1 2 3
train/2022/TOR_220322_045349_KSHV_1009331_B2.nc,0 1 2 3
train/2022/TOR_220322_050100_KSHV_1009331_B2.nc,0 1 2 3
train/2022/TOR_220322_050810_KSHV_1009331_E7.nc,0 1 2 3
train/2022/TOR_220322_050810_KSHV_1009338_E7.nc,3
train/2022/TOR_220322_050810_KSHV_1009340_E7.nc,3
train/2022/TOR_220322_051521_KSHV_1009340_E7.nc,2 3
train/2022/TOR_220322_052232_KSHV_1009340_E7.nc,0 1 2 3
train/2022/TOR_220322_055115_KSHV_1009351_Q3.nc,2 3
train/2022/TOR_220322_055826_KSHV_1009351_Q3.nc,1 2 3
train/2022/TOR_220322_103423_KHGX_1008114_F7.nc,3
train/2022/TOR_220322_122027_KHGX_1008096_C5.nc,3
train/2022/TOR_220322_162708_KDGX_1010513_G3.nc,2 3
train/2022/TOR_220322_162708_KDGX_1010812_A7.nc,3
train/2022/TOR_220322_164145_KDGX_1010819_A9.nc,3
train/2022/TOR_220322_165636_KDGX_1010822_U7.nc,3
train/2022/TOR_220322_170354_KDGX_1010822_U7.nc,2 3
train/2022/TOR_220322_170354_KDGX_1010839_U7.nc,3
train/2022/TOR_220322_171100_KDGX_1010839_B0.nc,2 3
train/2022/TOR_220322_171100_KDGX_1010842_B0.nc,3
train/2022/TOR_220322_171100_KDGX_1010845_B0.nc,3
train/2022/TOR_220322_171835_KDGX_1010842_E5.nc,1 2 3
train/2022/TOR_220322_171835_KDGX_1010845_U7.nc,2 3
train/2022/TOR_220322_171835_KDGX_1010846_U7.nc,3
train/2022/TOR_220322_171835_KDGX_1010847_U7.nc,3
train/2022/TOR_220322_172530_KDGX_1010848_U7.nc,2 3
train/2022/TOR_220322_172530_KDGX_1012158_E5.nc,3
train/2022/TOR_220322_173303_KDGX_1012161_E5.nc,2 3
train/2022/TOR_220322_173303_KDGX_1012162_U7.nc,2 3
train/2022/TOR_220322_173303_KDGX_1012169_I6.nc,3
train/2022/TOR_220322_174036_KDGX_1012175_Q7.nc,3
train/2022/TOR_220322_174036_KDGX_1051691_E5.nc,2 3
train/2022/TOR_220322_174809_KDGX_1012175_Q7.nc,2 3
train/2022/TOR_220322_174809_KDGX_1012241_H5.nc,2 3
train/2022/TOR_220322_174809_KDGX_1012242_N9.nc,3
train/2022/TOR_220322_174809_KDGX_1012248_G8.nc,3
train/2022/TOR_220322_175543_KDGX_1012242_H0.nc,2 3
train/2022/TOR_220322_175543_KDGX_1012248_G8.nc,2 3
train/2022/TOR_220322_175543_KDGX_1012262_U7.nc,2 3
train/2022/TOR_220322_180316_KDGX_1012262_U7.nc,1 2 3
train/2022/TOR_220322_180316_KDGX_1012263_U7.nc,3
train/2022/TOR_220322_180316_KDGX_1012499_Q7.nc,2 3
train/2022/TOR_220322_181034_KDGX_1012266_Z7.nc,3
train/2022/TOR_220322_181740_KDGX_1012275_B4.nc,2 3
train/2022/TOR_220322_181740_KDGX_1012278_O3.nc,3
train/2022/TOR_220322_182457_KDGX_1012278_N9.nc,1 2 3
train/2022/TOR_220322_184635_KDGX_1012351_U0.nc,3
train/2022/TOR_220322_193809_KDGX_1012367_S2.nc,2 3
train/2022/TOR_220322_193809_KDGX_1012391_F5.nc,2 3
train/2022/TOR_220322_194542_KDGX_1012391_F5.nc,1 2 3
train/2022/TOR_220322_200142_KGWX_1012416_A0.nc,3
train/2022/TOR_220322_200828_KGWX_1012416_L9.nc,2 3
train/2022/TOR_220322_201514_KGWX_1012495_O8.nc,3
train/2022/TOR_220322_201514_KGWX_1012859_T5.nc,2 3
train/2022/TOR_220322_202214_KGWX_1012495_O8.nc,2 3
train/2022/TOR_220322_202914_KGWX_1012495_O8.nc,0 1 2 3
train/2022/TOR_220322_203530_KGWX_1012495_O8.nc,0 1 2 3
train/2022/TOR_220322_210148_KDGX_1012496_X8.nc,3
train/2022/TOR_220322_222802_KHTX_1012934_C1.nc,3
train/2022/TOR_220322_223438_KHTX_1012934_C1.nc,2 3
train/2022/TOR_220322_223803_KDGX_1012498_N9.nc,2 3
train/2022/TOR_220322_230114_KBMX_1018319_D7.nc,3
train/2022/TOR_220322_230114_KBMX_1018320_D7.nc,3
train/2022/TOR_220322_230810_KBMX_1018320_D7.nc,2 3
train/2022/TOR_220322_232150_KBMX_1018321_U0.nc,3
train/2022/TOR_220322_233520_KMOB_1013194_K9.nc,2 3
train/2022/TOR_220322_234107_KBMX_1018322_D7.nc,2 3
train/2022/TOR_220322_234107_KBMX_1018323_D7.nc,3
train/2022/TOR_220323_002022_KLIX_1014019_S9.nc,3
train/2022/TOR_220323_002612_KLIX_1014018_B2.nc,3
train/2022/TOR_220323_002612_KLIX_1014020_S9.nc,2 3
train/2022/TOR_220323_002612_KLIX_1014021_S9.nc,3
train/2022/TOR_220323_003202_KLIX_1014018_B2.nc,1 2 3
train/2022/TOR_220323_003202_KLIX_1014021_S9.nc,2 3
train/2022/TOR_220323_003202_KLIX_1014022_S9.nc,3
train/2022/TOR_220323_003752_KLIX_1014022_Z7.nc,2 3
train/2022/TOR_220323_020551_KBMX_1018762_K1.nc,3
train/2022/TOR_220323_021233_KBMX_1018763_K1.nc,2 3
train/2022/TOR_220323_040414_KMOB_1013403_F1.nc,3
train/2022/TOR_220323_041115_KMOB_1013403_F1.nc,2 3
train/2022/TOR_220323_185156_KVAX_1011614_Y9.nc,3
train/2022/TOR_220323_194410_KILN_1004202_R6.nc,2 3
train/2022/TOR_220323_194410_KILN_1004207_R6.nc,3
train/2022/TOR_220323_221314_KCLE_1007618_R8.nc,2 3
train/2022/TOR_220324_005749_KGSP_1016955_S0.nc,2 3
train/2022/TOR_220324_010340_KGSP_1016955_S0.nc,1 2 3
train/2022/TOR_220324_013009_KGSP_1016957_B5.nc,3
train/2022/TOR_220324_025645_KGSP_1016964_V2.nc,3
train/2022/TOR_220324_030210_KGSP_1016964_V2.nc,2 3
train/2022/TOR_220324_030748_KGSP_1016964_V2.nc,1 2 3
train/2022/TOR_220411_221437_KSRX_1017826_Y5.nc,2 3
train/2022/TOR_220411_222530_KSRX_1017827_Y5.nc,2 3
train/2022/TOR_220411_223055_KSRX_1017827_Y5.nc,1 2 3
train/2022/TOR_220411_233259_KSRX_1015982_Y5.nc,3
train/2022/TOR_220411_233748_KSRX_1015982_Y5.nc,2 3
train/2022/TOR_220411_234232_KSRX_1015982_Y5.nc,1 2 3
train/2022/TOR_220412_010422_KLZK_1020091_R7.nc,3
train/2022/TOR_220412_011031_KLZK_1020091_R7.nc,2 3
train/2022/TOR_220412_011640_KLZK_1020091_R7.nc,1 2 3
train/2022/TOR_220412_011640_KLZK_1020095_R7.nc,3
train/2022/TOR_220412_231454_KDMX_1016432_E2.nc,3
train/2022/TOR_220412_232041_KDMX_1016432_E2.nc,2 3
train/2022/TOR_220412_232640_KDMX_1016432_S2.nc,1 2 3
train/2022/TOR_220412_232640_KDMX_1016434_F3.nc,3
train/2022/TOR_220412_233225_KSHV_1014596_F0.nc,3
train/2022/TOR_220412_233229_KDMX_1016432_S2.nc,0 1 2 3
train/2022/TOR_220412_233229_KDMX_1016434_F3.nc,2 3
train/2022/TOR_220412_233759_KSHV_1014596_F0.nc,2 3
train/2022/TOR_220412_233843_KDMX_1016434_E2.nc,1 2 3
train/2022/TOR_220412_233843_KDMX_1016445_E2.nc,3
train/2022/TOR_220412_234511_KDMX_1016445_S2.nc,2 3
train/2022/TOR_220412_235124_KDMX_1016445_S2.nc,0 1 2 3
train/2022/TOR_220413_003623_KDMX_1016456_G6.nc,2 3
train/2022/TOR_220413_011150_KOAX_1017504_X6.nc,2 3
train/2022/TOR_220413_011830_KOAX_1017504_X6.nc,1 2 3
train/2022/TOR_220413_012523_KOAX_1017495_M7.nc,3
train/2022/TOR_220413_012523_KOAX_1017505_F7.nc,3
train/2022/TOR_220413_025326_KSHV_1014823_I5.nc,3
train/2022/TOR_220413_025326_KSHV_1014825_I5.nc,3
train/2022/TOR_220413_025326_KSHV_1014828_W6.nc,3
train/2022/TOR_220413_025326_KSHV_1014835_W6.nc,3
train/2022/TOR_220413_030011_KSHV_1014835_W6.nc,2 3
train/2022/TOR_220413_032030_KSHV_1014843_O6.nc,3
train/2022/TOR_220413_032632_KDMX_1016480_T3.nc,3
train/2022/TOR_220413_032716_KSHV_1014843_M0.nc,2 3
train/2022/TOR_220413_033352_KDMX_1016480_T3.nc,1 2 3
train/2022/TOR_220413_033403_KSHV_1014843_M0.nc,1 2 3
train/2022/TOR_220413_033407_KARX_1016487_W9.nc,3
train/2022/TOR_220413_034050_KSHV_1015084_V4.nc,3
train/2022/TOR_220413_034117_KARX_1019328_W9.nc,3
train/2022/TOR_220413_034828_KARX_1019329_Z2.nc,2 3
train/2022/TOR_220413_035537_KARX_1018707_W9.nc,3
train/2022/TOR_220413_035537_KARX_1018714_W9.nc,3
train/2022/TOR_220413_040247_KARX_1018714_W9.nc,2 3
train/2022/TOR_220413_040247_KARX_1018720_W9.nc,3
train/2022/TOR_220413_040957_KARX_1018706_W9.nc,3
train/2022/TOR_220413_040957_KARX_1018720_W9.nc,2 3
train/2022/TOR_220413_041707_KARX_1018706_W9.nc,1 2 3
train/2022/TOR_220413_043836_KARX_1019327_C7.nc,2 3
train/2022/TOR_220413_193504_KNQA_1017722_C6.nc,3
train/2022/TOR_220413_194057_KNQA_1017722_Y5.nc,2 3
train/2022/TOR_220413_194709_KNQA_1017723_Y5.nc,3
train/2022/TOR_220413_195311_KNQA_1017723_O8.nc,2 3
train/2022/TOR_220413_195311_KNQA_1017725_Y5.nc,3
train/2022/TOR_220413_195924_KNQA_1017720_U3.nc,3
train/2022/TOR_220413_195924_KNQA_1017725_Y5.nc,2 3
train/2022/TOR_220413_210838_KPAH_1012034_R0.nc,2 3
train/2022/TOR_220413_212510_KPAH_1012035_Q2.nc,2 3
train/2022/TOR_220413_215043_KPAH_1012036_Q2.nc,3
train/2022/TOR_220413_215043_KPAH_1012037_Q2.nc,3
train/2022/TOR_220413_215043_KPAH_1012049_D9.nc,3
train/2022/TOR_220413_215043_KPAH_1012050_D9.nc,3
train/2022/TOR_220413_215710_KPAH_1012050_L6.nc,2 3
train/2022/TOR_220413_222308_KHPX_1013326_Z7.nc,3
train/2022/TOR_220413_223421_KHPX_1012047_Z7.nc,3
train/2022/TOR_220413_234310_KGWX_1017714_U4.nc,3
train/2022/TOR_220414_001301_KLVX_1022463_B4.nc,3
train/2022/TOR_220414_002545_KLVX_1022464_I4.nc,2 3
train/2022/TOR_220414_002545_KLVX_1022465_A6.nc,2 3
train/2022/TOR_220414_002549_KIND_1007860_T4.nc,3
train/2022/TOR_220414_004533_KLVX_1024641_I4.nc,3
train/2022/TOR_220414_004533_KLVX_1024654_I4.nc,3
train/2022/TOR_220414_005215_KLVX_1024654_U5.nc,2 3
train/2022/TOR_220414_023338_KBMX_1021677_F4.nc,3
train/2022/TOR_220414_023938_KBMX_1021677_F4.nc,2 3
train/2022/TOR_220414_023938_KBMX_1021689_F4.nc,3
train/2022/TOR_220414_024513_KBMX_1021689_P7.nc,2 3
train/2022/TOR_220414_025049_KBMX_1021689_G6.nc,1 2 3
train/2022/TOR_220414_025702_KBMX_1021689_F4.nc,0 1 2 3
train/2022/TOR_220414_030830_KBMX_1021694_N8.nc,3
train/2022/TOR_220414_033248_KBMX_1021695_H7.nc,2 3
train/2022/TOR_220414_033859_KBMX_1021695_H7.nc,1 2 3
train/2022/TOR_220418_015104_KMOB_1020741_Q7.nc,3
train/2022/TOR_220418_020440_KMOB_1020792_Q7.nc,2 3
train/2022/TOR_220423_044135_KGLD_1014330_G4.nc,3
train/2022/TOR_220423_052627_KGLD_1021836_G4.nc,3
train/2022/TOR_220423_053357_KGLD_1021837_M6.nc,2 3
train/2022/TOR_220423_061848_KGLD_1014333_M6.nc,3
train/2022/TOR_220423_062617_KGLD_1014333_M6.nc,2 3
train/2022/TOR_220423_062617_KGLD_1014352_M6.nc,3
train/2022/TOR_220423_062617_KGLD_1021840_W7.nc,3
train/2022/TOR_220423_063346_KGLD_1021840_Y8.nc,2 3
train/2022/TOR_220423_193404_KABR_1022705_J1.nc,3
train/2022/TOR_220423_232303_KDMX_1033742_B3.nc,2 3
train/2022/TOR_220423_232303_KDMX_1033743_B3.nc,3
train/2022/TOR_220423_232303_KDMX_1033747_Q4.nc,3
train/2022/TOR_220423_232936_KDMX_1033743_B3.nc,2 3
train/2022/TOR_220423_232936_KDMX_1033744_B3.nc,3
train/2022/TOR_220423_235451_KMVX_1027336_K4.nc,3
train/2022/TOR_220424_000038_KTLX_1024991_O3.nc,3
train/2022/TOR_220424_000646_KTLX_1024991_A2.nc,2 3
train/2022/TOR_220424_011921_KTLX_1025005_J2.nc,3
train/2022/TOR_220424_012528_KTLX_1025010_J2.nc,3
train/2022/TOR_220424_065507_KTLX_1025022_B9.nc,3
train/2022/TOR_220424_070041_KTLX_1025022_B9.nc,2 3
train/2022/TOR_220424_224933_KILX_1020525_G5.nc,3
train/2022/TOR_220425_224203_KBUF_1023263_Z9.nc,3
train/2022/TOR_220426_170508_KFCX_1011048_B5.nc,3
train/2022/TOR_220426_171028_KFCX_1011048_B5.nc,2 3
train/2022/TOR_220426_171055_KLWX_1011052_T3.nc,3
train/2022/TOR_220426_171424_KLWX_1011052_T3.nc,2 3
train/2022/TOR_220429_232932_KTWX_1012438_X9.nc,3
train/2022/TOR_220429_233447_KTWX_1012438_X9.nc,2 3
train/2022/TOR_220430_005124_KTWX_1012443_B3.nc,3
train/2022/TOR_220430_005730_KTWX_1012443_E0.nc,2 3
train/2022/TOR_220430_005730_KTWX_1012453_E0.nc,3
train/2022/TOR_220430_010337_KTWX_1012453_E6.nc,2 3
train/2022/TOR_220430_010337_KTWX_1012465_M4.nc,3
train/2022/TOR_220430_010337_KTWX_1012470_M4.nc,3
train/2022/TOR_220430_010346_KICT_1024169_I7.nc,3
train/2022/TOR_220430_010346_KICT_1024490_I7.nc,3
train/2022/TOR_220430_010450_KOAX_1017892_S9.nc,2 3
train/2022/TOR_220430_010944_KTWX_1012453_H1.nc,1 2 3
train/2022/TOR_220430_010944_KTWX_1012458_H1.nc,3
train/2022/TOR_220430_010944_KTWX_1012472_M4.nc,2 3
train/2022/TOR_220430_011040_KICT_1016768_Z5.nc,3
train/2022/TOR_220430_011040_KICT_1016769_Z5.nc,3
train/2022/TOR_220430_011040_KICT_1024491_I7.nc,3
train/2022/TOR_220430_011148_KOAX_1017893_Q7.nc,3
train/2022/TOR_220430_011530_KTWX_1012458_E6.nc,2 3
train/2022/TOR_220430_011530_KTWX_1012472_M4.nc,1 2 3
train/2022/TOR_220430_011735_KICT_1016769_Z5.nc,2 3
train/2022/TOR_220430_011844_KOAX_1020056_Q7.nc,3
train/2022/TOR_220430_012135_KTWX_1012458_I3.nc,1 2 3
train/2022/TOR_220430_012428_KICT_1016769_Z5.nc,1 2 3
train/2022/TOR_220430_012730_KTWX_1012458_I3.nc,0 1 2 3
train/2022/TOR_220430_013122_KICT_1016769_Z5.nc,0 1 2 3
train/2022/TOR_220430_013943_KTWX_1012475_X8.nc,2 3
train/2022/TOR_220430_014550_KTWX_1012475_X8.nc,1 2 3
train/2022/TOR_220430_020503_KICT_1024164_Z5.nc,3
train/2022/TOR_220430_021133_KICT_1024164_Z5.nc,1 2 3
train/2022/TOR_220430_021753_KICT_1024164_Z5.nc,0 1 2 3
